"1" "2" "3" "4" "5" "6"
"Lachnospiraceae:52" 2.18871448172461e-10 3.08038696611692e-10 4.52915492742769e-10 5.98850186268368e-10 9.84925915299809e-05 8.39101894171717e-10
"Clostridiales:22" 1.33506078661119e-05 3.08109972810752e-10 4.5307025782717e-10 5.57481593409665e-10 1.62853689660389e-09 8.39805985422841e-10
"Lachnospiraceae:53" 4.55763700646618e-05 3.08743660022428e-10 4.54690247640977e-10 5.89502701507968e-10 1.61951700704741e-09 2.99998466270842e-05
"Clostridiales:23" 1.33500888773698e-05 3.08255458415827e-10 4.57957955883826e-10 5.57761659040255e-10 1.61788963783327e-09 2.82503071548689e-09
"RuminococcaceaeIncertaeSedis:2" 2.67000350329043e-05 4.0108237898474e-10 7.43731859970097e-10 2.48762477327094e-09 1.61848022399036e-09 8.43893258332429e-10
"Clostridiales:26" 3.08565642021536e-10 3.09671680342583e-10 2.76251166530571e-05 5.57451778970563e-10 1.61567558542771e-09 8.97198933849307e-10
"Firmicutes:17" 2.18924169750273e-10 1.87893888809644e-05 4.53364266141524e-10 1.38867992109533e-09 1.61712270135271e-09 8.39601371212576e-10
"Ruminococcaceae:8" 1.33506084853892e-05 3.08118760041575e-10 4.53055269681239e-10 5.57507863929191e-10 1.61695480546395e-09 8.43414689441759e-10
"Clostridiales:27" 2.18914639016699e-10 1.87898442784836e-05 4.5514319534474e-10 5.57977296304029e-10 1.63095210796706e-09 8.39313011570939e-10
"Firmicutes:18" 1.57060307227414e-05 3.08302991940763e-10 4.53232107163754e-10 5.70824491844635e-10 1.61920696205774e-09 4.21505162794229e-05
"Firmicutes:19" 7.15515452607559e-05 3.09238727254498e-10 4.54771898581345e-10 5.5777948171772e-10 1.61894509257892e-09 8.39608628280184e-05
"Lachnospiraceae:55" 2.18862001722357e-10 3.08036255675401e-10 4.52892895800315e-10 5.57469464364196e-10 9.84927115884524e-05 8.39096591743216e-10
"Veillonellaceae:2" 2.18909397198674e-10 3.67581883646183e-10 2.76252476659141e-05 5.57865201587623e-10 1.61665993188994e-09 8.39308223058121e-10
"Clostridiales:28" 2.19234490143222e-10 3.28296716126728e-10 2.76252455238674e-05 6.30931560158384e-10 1.61609787675267e-09 8.39330765377968e-10
"Clostridiales:29" 2.67007282363744e-05 3.08783610542844e-10 4.53260889275792e-10 5.5772191077051e-10 1.61871853257131e-09 1.88125390442241e-09
"Clostridiales:30" 2.66516420569782e-10 3.08114981353843e-10 5.52500959875303e-05 5.63381342425964e-10 1.6437399671784e-09 8.6202680082541e-10
"Clostridiales:31" 2.19557105007823e-10 3.0880714384035e-10 2.76252150972619e-05 6.9867216642855e-10 1.62691959751229e-09 8.39946880864149e-10
"Firmicutes:20" 2.20553376109532e-10 1.87896918618612e-05 5.45598393058553e-10 7.21109519675675e-10 1.61902722163826e-09 8.41213995970401e-10
"Coprobacillus:4" 2.19179735439424e-10 3.08055400494378e-10 4.53114089232443e-10 5.60165422228908e-10 9.84927004266664e-05 8.39158028606942e-10
"Clostridiales:32" 1.33506092165505e-05 3.08101669221171e-10 4.53022922659954e-10 5.57505681061825e-10 1.61649865895232e-09 8.40958546658632e-10
"Firmicutes:21" 3.17248234498001e-10 3.08086284194705e-10 4.52955420728391e-10 5.57566971053054e-10 1.61572324151594e-09 5.11797695024336e-05
"Prevotellaceae:3" 2.19430177115388e-10 3.08127166365077e-10 4.53093882884663e-10 3.39966618561993e-05 1.66515640030213e-09 8.39197186331064e-10
"Lachnospiraceae:57" 3.07303366705272e-10 3.08049694283461e-10 4.52934504417285e-10 5.5742477078181e-10 1.61584046923044e-09 5.11798079181013e-05
"Unclassified-Screened:10" 2.21500301088678e-10 1.87898190937825e-05 4.53076600160126e-10 6.04686121688237e-10 1.61555220777994e-09 8.3951273420339e-10
"Coprobacillus:5" 1.33500673723806e-05 3.08242343103475e-10 4.68608572087325e-10 5.5874168347299e-10 1.65677103594021e-09 2.86610050863157e-09
"Clostridiales:34" 2.18910563492933e-10 3.75784129045286e-05 4.5326961945959e-10 2.3255463657866e-09 1.61653996409028e-09 8.39347235326084e-10
"Bacteroides:7" 2.19800899069591e-10 3.08121323213488e-10 4.59274761445158e-10 3.39966137330393e-05 1.77903529969888e-09 8.39612361879188e-10
"Clostridiales:36" 2.63274412147764e-09 3.10163504109214e-10 4.53659103056605e-10 5.59232127438633e-10 1.6249925431402e-09 5.11708784438341e-05
"Unclassified-Screened:11" 2.25293360915044e-09 3.09251388447737e-10 4.53278492777511e-10 5.57586230294182e-10 1.6162759332317e-09 5.11723448509691e-05
"ErysipelotrichaceaeIncertaeSedis:2" 2.18866221795548e-10 3.08032574058521e-10 4.52891853375225e-10 5.71273984359533e-10 9.84926716539394e-05 8.39061746878401e-10
"Bacteroides:8" 2.18894602985989e-10 3.28987474840565e-10 2.76252628364355e-05 6.09339811596297e-10 1.615864315062e-09 8.39304629484229e-10
"Lachnospiraceae:58" 2.18878558652124e-10 3.08072720757118e-10 4.52967789589352e-10 5.57437331296925e-10 9.84927110107021e-05 8.39143636747254e-10
"Clostridiales:37" 1.3350383868389e-05 3.50007180099535e-10 4.53333845996591e-10 1.0512440863847e-09 1.61700462303224e-09 8.46562368015872e-10
"Lachnospiraceae:59" 1.33506002893932e-05 3.10630713627829e-10 4.53142406679313e-10 5.75990152985608e-10 1.61784545565325e-09 8.39543968230442e-10
"Prevotellaceae:4" 2.18936795048959e-10 3.08060354218379e-10 4.52940659195728e-10 5.57411343194122e-10 9.8492710776791e-05 8.39165004171814e-10
"Firmicutes:22" 2.19084705130793e-10 1.87897755453574e-05 5.58815461275657e-10 5.57931352810311e-10 1.61948473126683e-09 8.39836968085831e-10
"Veillonellaceae:4" 2.19557105007823e-10 3.0880714384035e-10 2.76252150972619e-05 6.9867216642855e-10 1.62691959751229e-09 8.39946880864149e-10
"Firmicutes:23" 1.71417777453237e-05 3.08114561803123e-10 4.53075466395299e-10 5.57561036134476e-10 1.61704597861046e-09 3.66465392093022e-05
"Clostridiales:38" 2.18961053128937e-10 1.87897603363116e-05 4.53238405710953e-10 7.16449871143333e-10 1.61788473986396e-09 8.39525708492273e-10
"Clostridiales:39" 1.33505978249498e-05 3.081892935716e-10 4.53191251190471e-10 5.83534573353714e-10 1.62480647340865e-09 8.40576120462954e-10
"Firmicutes:24" 3.10406001607081e-10 3.09675340878946e-10 8.28748576142779e-05 5.7672150201224e-10 1.62422555282402e-09 9.05817705921412e-10
"Unclassified-Screened:14" 2.18938862960754e-10 3.08106170388069e-10 2.76252666838352e-05 6.25111606824698e-10 1.66532049338476e-09 8.39441271905149e-10
"Firmicutes:25" 2.19276297474142e-10 1.87898188544886e-05 4.54123654985766e-10 6.08407885333111e-10 1.61823531479617e-09 8.39753368451746e-10
"Anaerofilum:1" 1.71192302073528e-05 3.08260303065997e-10 4.53134816877385e-10 5.69728267129581e-10 1.61707721142848e-09 3.67329573322907e-05
"Lachnospiraceae:61" 2.18862131466453e-10 3.08037165884624e-10 4.52887937952281e-10 5.57363691443457e-10 9.84927110379422e-05 8.3954809929703e-10
"LachnospiraceaeIncertaeSedis:6" 2.18862001834953e-10 3.08036255905831e-10 4.52892896246206e-10 5.57469466268824e-10 0.000295474907786476 8.39096593044239e-10
"RuminococcaceaeIncertaeSedis:3" 2.20553376109532e-10 1.87896918618612e-05 5.45598393058553e-10 7.21109519675675e-10 1.61902722163826e-09 8.41213995970401e-10
"Clostridiales:41" 2.8163080716636e-10 3.27253013816679e-10 2.76156566226983e-05 6.36616890322621e-10 1.61768882546501e-09 5.11976676238353e-05
"Enterococcaceae:6" 1.3350600871039e-05 3.09591412484973e-10 4.55632152060724e-10 5.57525537939824e-10 1.61709753375974e-09 8.63718558611005e-10
"Ruminococcaceae:11" 2.18914779176966e-10 3.08215226782881e-10 2.76253030630419e-05 5.9671427250665e-10 1.6177006515042e-09 8.39334041000358e-10
"Clostridiales:43" 1.33500673723806e-05 3.08242343103475e-10 4.68608572087325e-10 5.5874168347299e-10 1.65677103594021e-09 2.86610050863157e-09
"Lachnospiraceae:63" 2.18914779176966e-10 3.08215226782881e-10 2.76253030630419e-05 5.9671427250665e-10 1.6177006515042e-09 8.39334041000358e-10
"Veillonellaceae:5" 2.19521702676653e-10 1.87897947248642e-05 4.53527123230802e-10 6.51756352482865e-10 1.61604615358065e-09 8.41521302246994e-10
"Enterococcaceae:8" 2.86996256484006e-10 3.08104335801377e-10 4.5297581309005e-10 5.57505468646721e-10 1.61684750356373e-09 5.11798848961547e-05
"Ruminococcaceae:12" 2.67009947064707e-05 3.11557695246805e-10 4.54719767610276e-10 5.62389531449216e-10 1.6221283667528e-09 8.40671543770137e-10
"Veillonellaceae:6" 3.64292559694929e-10 3.08098320275911e-10 4.52983870429726e-10 5.57452141488063e-10 1.61571197549343e-09 5.11795892491517e-05
"Lachnospiraceae:65" 2.18862170950161e-10 3.08043908160624e-10 4.5292254915256e-10 3.39966623330352e-05 1.6692150546854e-09 8.39092000267323e-10
"ErysipelotrichaceaeIncertaeSedis:3" 3.07303366705272e-10 3.08049694283461e-10 4.52934504417285e-10 5.5742477078181e-10 1.61584046923044e-09 5.11798079181013e-05
"Anaerostipes:4" 1.33506075552523e-05 3.08279570976544e-10 4.53185355158022e-10 5.6184571283365e-10 1.61713782536682e-09 8.39675889022195e-10
"Lachnospiraceae:66" 1.33506084161598e-05 3.08550099597845e-10 4.5358854148348e-10 5.57734296241845e-10 1.61862933173988e-09 8.40306203479782e-10
"Clostridiales:45" 3.40567690176536e-10 3.08122407996794e-10 2.76250595473912e-05 5.57506857162988e-10 1.61638403155004e-09 8.84083310724078e-10
"Lachnospiraceae:67" 2.18862001722357e-10 3.08036255675401e-10 4.52892895800315e-10 5.57469464364196e-10 9.84927115884524e-05 8.39096591743216e-10
"Lachnospiraceae:68" 2.18855359053809e-10 3.08045251663577e-10 4.5290877533519e-10 6.49184651773079e-10 1.61525364948775e-09 5.11800092126131e-05
"Clostridiales:46" 3.17248234498001e-10 3.08086284194705e-10 4.52955420728391e-10 5.57566971053054e-10 1.61572324151594e-09 5.11797695024336e-05
"Anaerostipes:5" 4.71258704379654e-10 3.08168951512017e-10 2.76247501637345e-05 6.31823878385583e-10 1.62172957515303e-09 8.4146845153131e-10
"Coprobacillus:6" 2.972411685955e-10 3.10457653137508e-10 2.76251008124438e-05 5.8683386464752e-10 1.62817467552975e-09 9.17089733472212e-10
"Anaerostipes:6" 2.8151601498316e-10 3.08047332672597e-10 4.52942722209762e-10 5.5739749318941e-10 1.61553472619651e-09 5.11799069661888e-05
"ErysipelotrichaceaeIncertaeSedis:4" 2.25293360915044e-09 3.09251388447737e-10 4.53278492777511e-10 5.57586230294182e-10 1.6162759332317e-09 5.11723448509691e-05
"Clostridia:3" 2.18938862960754e-10 3.08106170388069e-10 2.76252666838352e-05 6.25111606824698e-10 1.66532049338476e-09 8.39441271905149e-10
"Enterococcaceae:9" 1.33506084853892e-05 3.08118760041575e-10 4.53055269681239e-10 5.57507863929191e-10 1.61695480546395e-09 8.43414689441759e-10
"Ruminococcaceae:14" 2.19037831458881e-10 3.65340707655147e-10 1.04202503014904e-09 3.39958504842005e-05 1.61754665626195e-09 8.3999307195959e-10
"Erysipelotrichaceae:3" 2.19029671551394e-10 1.87898235444468e-05 4.8727335580012e-10 5.60034743555478e-10 1.61708318833099e-09 8.39931155324678e-10
"Veillonellaceae:8" 2.19430177115388e-10 3.08127166365077e-10 4.53093882884663e-10 3.39966618561993e-05 1.66515640030213e-09 8.39197186331064e-10
"Clostridiales:50" 4.05690391329705e-05 3.12091575775388e-10 4.57726980492296e-10 3.26784919486696e-05 1.65549033821742e-09 8.40680824723592e-10
"Lachnospiraceae:70" 1.33506072627281e-05 3.08782292469668e-10 4.54533209006767e-10 5.57612117385145e-10 1.62185351827463e-09 8.40853879477312e-10
"Bacteroides:10" 1.33505978249498e-05 3.081892935716e-10 4.53191251190471e-10 5.83534573353714e-10 1.62480647340865e-09 8.40576120462954e-10
"LachnospiraceaeIncertaeSedis:7" 1.33506084161598e-05 3.08550099597845e-10 4.5358854148348e-10 5.57734296241845e-10 1.61862933173988e-09 8.40306203479782e-10
"Ruminococcaceae:16" 2.0763786269684e-05 3.08222195626127e-10 1.22858128251872e-05 5.57691113290777e-10 1.61791292951354e-09 8.8470600066676e-10
"Lachnospiraceae:71" 2.18871448172461e-10 3.08038696611692e-10 4.52915492742769e-10 5.98850186268368e-10 9.84925915299809e-05 8.39101894171717e-10
"Clostridiales:52" 4.71258704379654e-10 3.08168951512017e-10 2.76247501637345e-05 6.31823878385583e-10 1.62172957515303e-09 8.4146845153131e-10
