"1" "2" "3" "4"
"Erysipelotrichaceae:2" 1.0525356417297e-05 1.35275990549589e-05 5.65485458645515e-10 2.27491100811506e-09
"Lachnospiraceae:33" 2.59240362369755e-10 6.61973350261002e-10 2.2908241018991e-05 2.26873969091244e-09
"Clostridiales:11" 3.16140817998059e-05 4.68844481710018e-10 9.45812124483427e-10 2.50267666218092e-09
"Lachnospiraceae:35" 1.04280752135325e-05 3.36412635878386e-10 5.81096093759723e-10 0.0001849594343664
"Coprobacillus:3" 3.16143870917555e-05 3.33694057522141e-10 5.69340771393647e-10 2.26961603755049e-09
"Lactobacillales:3" 1.05383023127743e-05 3.32369077566163e-10 5.63685711656458e-10 2.26885065226873e-09
"Enterococcaceae:3" 1.05382963374973e-05 3.38278144139132e-10 5.66905234822149e-10 2.26784940997425e-09
"Enterococcaceae:4" 1.05382972696277e-05 3.3296593011643e-10 5.63531046302502e-10 2.3094345016657e-09
"Ruminococcaceae:3" 1.0538302042107e-05 3.32617504234246e-10 5.63760761989899e-10 2.26922059272603e-09
"Bacteroidetes:1" 2.59145354520876e-10 3.32248561774825e-10 5.91762731625926e-10 9.19996357609356e-05
"Lachnospiraceae:37" 2.59151375242004e-10 3.3228043030621e-10 5.63412687530889e-10 9.19997493426777e-05
"Enterococcus:1" 1.05383013250393e-05 3.32678780206384e-10 5.65515228094471e-10 2.26801759213987e-09
"Bacteroides:4" 1.05386303612991e-05 1.35105818253083e-05 5.64276348987819e-10 2.27228924808033e-09
"Clostridiales:14" 2.10763306652625e-05 3.52100037764939e-10 5.64508764217257e-10 2.2699847509807e-09
"Faecalibacterium:3" 2.5991146018559e-10 1.35100223632358e-05 2.22222552418694e-09 2.27136450776147e-09
"Firmicutes:10" 2.10763465813054e-05 3.32358710999974e-10 5.63771862338617e-10 2.2684200419104e-09
"Parabacteroides:3" 2.59135947552501e-10 3.32235115450568e-10 5.63400030088092e-10 9.19997498367531e-05
"Lachnospiraceae:41" 1.05383027435756e-05 3.32303480586321e-10 5.63521262711195e-10 2.26619681985144e-09
"Unclassified-Screened:5" 2.59192622623799e-10 3.32271969768226e-10 5.63443364756467e-10 9.19997489169996e-05
"LachnospiraceaeIncertaeSedis:4" 2.59138070831514e-10 3.322435788159e-10 5.63415758208141e-10 9.19997496974254e-05
"Lachnospiraceae:42" 1.0538300189893e-05 3.3233308826638e-10 5.66571148534623e-10 2.27604087520944e-09
"Clostridiales:15" 2.60754874341898e-10 5.59107360439254e-10 4.58166505306754e-05 2.27012415531067e-09
"Anaerostipes:1" 1.05382975745522e-05 3.37929525492264e-10 5.64023631351644e-10 2.2709959762648e-09
"Lachnospiraceae:43" 1.05382998394366e-05 3.34536904717019e-10 5.64162655267365e-10 2.27376634200736e-09
"Lachnospiraceae:44" 2.59135947552501e-10 3.32235115450568e-10 5.63400030088092e-10 9.19997498367531e-05
"Clostridiales:17" 2.59192622623799e-10 3.32271969768226e-10 5.63443364756467e-10 9.19997489169996e-05
"Lachnospiraceae:45" 2.59200402082048e-10 1.35109822670535e-05 5.97467838903833e-10 2.26622579605462e-09
"Anaerostipes:2" 1.05383011221825e-05 3.32820650917705e-10 5.6505760426794e-10 2.27066028369662e-09
"Bacteroides:6" 2.61799584837182e-10 4.72969529348675e-05 1.17888895882768e-05 2.29486727467316e-09
"ErysipelotrichaceaeIncertaeSedis:1" 2.59138835368012e-10 3.32241321354207e-10 5.71532983549259e-10 9.19997171080536e-05
"Lachnospiraceae:50" 2.59151375242004e-10 3.3228043030621e-10 5.63412687530889e-10 9.19997493426777e-05
"Parabacteroides:4" 2.59140979508589e-10 3.32263772537365e-10 2.29087722517315e-05 2.3812958517863e-09
"Firmicutes:13" 1.05382972696277e-05 3.3296593011643e-10 5.63531046302502e-10 2.3094345016657e-09
"Lachnospiraceae:51" 2.59192622623799e-10 3.32271969768226e-10 5.63443364756467e-10 9.19997489169996e-05
"Firmicutes:14" 2.63596911126494e-10 2.7020217859951e-05 3.01105986332908e-09 2.30841255769789e-09
"Firmicutes:15" 2.10763441857416e-05 3.3263793803441e-10 5.63541400274118e-10 2.28835758700265e-09
"Ruminococcaceae:5" 1.05382859698553e-05 3.32658590944264e-10 5.91254413910299e-10 2.29884004264511e-09
"Unclassified-Screened:6" 6.85060266844899e-10 3.32559911750702e-10 5.63763344304582e-10 9.19960278319372e-05
"Unclassified-Screened:7" 1.05382864147318e-05 3.52099778708181e-10 5.64508749309027e-10 2.26998465442723e-09
"Bacilli:2" 1.0538300189893e-05 3.3233308826638e-10 5.66571148534623e-10 2.27604087520944e-09
"Unclassified-Screened:9" 1.05383026560968e-05 3.32365283872671e-10 5.63571312062617e-10 2.26633868545146e-09
"Firmicutes:16" 1.05383023938672e-05 3.32312325412955e-10 5.63771147718231e-10 2.26818604279018e-09
"Clostridiales:21" 1.03501788594624e-09 1.35100048489711e-05 5.64092754526141e-10 2.28274191285983e-09
"Prevotella:1" 2.59683433112904e-10 3.65602309933547e-10 2.29087117136434e-05 2.39266627475642e-09
"Lachnospiraceae:52" 2.59145354520876e-10 3.32248561774825e-10 5.91762731625926e-10 9.19996357609356e-05
"Clostridiales:22" 1.05382965265594e-05 3.32435955385694e-10 5.63604335953888e-10 2.31923591584851e-09
"Lachnospiraceae:53" 4.21524229859163e-05 3.34158387072199e-10 5.86030104294906e-10 2.27238471647108e-09
"Clostridiales:23" 1.05383011221825e-05 3.32820650917705e-10 5.6505760426794e-10 2.27066028369662e-09
"RuminococcaceaeIncertaeSedis:2" 2.10748897510186e-05 6.44768931656279e-10 3.19992239364026e-09 2.27290066195185e-09
"Clostridiales:26" 1.03501788594624e-09 1.35100048489711e-05 5.64092754526141e-10 2.28274191285983e-09
"Firmicutes:17" 2.59233525336013e-10 1.35107188838053e-05 1.04334842391497e-09 2.26879031703628e-09
"Ruminococcaceae:8" 1.05383023527757e-05 3.32431459752758e-10 5.63612267691908e-10 2.26837160661905e-09
"Clostridiales:27" 2.59204379225229e-10 1.3510997566312e-05 5.64203817226618e-10 2.2955996330511e-09
"Firmicutes:18" 2.10763309618938e-05 3.33500654694835e-10 5.71817388480432e-10 2.36469213550095e-09
"Firmicutes:19" 7.37665652024232e-05 3.34392483119991e-10 5.63959122304773e-10 2.27680256645054e-09
"Lachnospiraceae:55" 2.59138070831514e-10 3.322435788159e-10 5.63415758208141e-10 9.19997496974254e-05
"Veillonellaceae:2" 2.59326873978981e-10 1.35108924799767e-05 7.47284170129713e-10 2.27485437480605e-09
"Clostridiales:28" 2.5991146018559e-10 1.35100223632358e-05 2.22222552418694e-09 2.27136450776147e-09
"Clostridiales:29" 2.1076345362566e-05 3.33097581084624e-10 5.64007178192343e-10 2.27308352398903e-09
"Clostridiales:30" 6.59788911178692e-10 6.86340232008938e-10 2.17051482428703e-05 9.68276177899958e-05
"Clostridiales:31" 2.6460454217081e-10 8.63226792008008e-10 2.29078760299431e-05 2.3172898102321e-09
"Firmicutes:20" 2.59761458023195e-10 1.35108823472077e-05 7.63096435030495e-10 2.27655620175761e-09
"Coprobacillus:4" 2.59346711239547e-10 3.32266295629016e-10 5.65742723480227e-10 9.19997383764132e-05
"Clostridiales:32" 1.05383025307218e-05 3.32384929517805e-10 5.63616081776925e-10 2.26711965050735e-09
"Firmicutes:21" 1.05383024807985e-05 3.32361263068621e-10 5.63693202643483e-10 2.26740692156369e-09
"Prevotellaceae:3" 2.59794752433995e-10 3.32369607771201e-10 2.29087718859637e-05 2.37633662527611e-09
"Lachnospiraceae:57" 1.05383023938672e-05 3.32312325412955e-10 5.63771147718231e-10 2.26818604279018e-09
"Unclassified-Screened:10" 2.6089301224606e-10 1.35109950758522e-05 5.72395632723522e-10 2.26491844451798e-09
"Coprobacillus:5" 1.05382857436679e-05 3.33295811392712e-10 5.72105451817031e-10 2.37337621368821e-09
"Clostridiales:34" 2.59222615855572e-10 3.09480285308723e-09 4.58123551476419e-05 2.26735561128693e-09
"Bacteroides:7" 2.59751014636988e-10 3.32397278467554e-10 2.29087173319165e-05 2.59561433805034e-09
"Clostridiales:36" 1.05382971776271e-05 3.35034683165343e-10 5.65017779210126e-10 2.29011722190942e-09
"Unclassified-Screened:11" 1.05383017047614e-05 3.33599160092037e-10 5.63633951499412e-10 2.26599055461735e-09
"ErysipelotrichaceaeIncertaeSedis:2" 2.59138835368012e-10 3.32241321354207e-10 5.71532983549259e-10 9.19997171080536e-05
"Bacteroides:8" 2.59384274596133e-10 8.8417383185222e-10 2.2907863726925e-05 2.26964243310037e-09
"Lachnospiraceae:58" 2.59151375242004e-10 3.3228043030621e-10 5.63412687530889e-10 9.19997493426777e-05
"Clostridiales:37" 1.05379885596889e-05 3.83008475964606e-10 1.15988286813224e-09 2.2688342554813e-09
"Lachnospiraceae:59" 1.05382906235776e-05 3.36391819000884e-10 5.80981669565517e-10 2.27404684511965e-09
"Prevotellaceae:4" 2.59192622623799e-10 3.32271969768226e-10 5.63443364756467e-10 9.19997489169996e-05
"Firmicutes:22" 2.59294811983781e-10 1.35109966940632e-05 5.65740499929771e-10 2.29457832585305e-09
"Veillonellaceae:4" 2.6460454217081e-10 8.63226792008008e-10 2.29078760299431e-05 2.3172898102321e-09
"Firmicutes:23" 2.10763467942666e-05 3.32347751763376e-10 5.63583916885045e-10 2.26739028153246e-09
"Clostridiales:38" 2.59248818757386e-10 1.35109487665021e-05 6.52760283288221e-10 2.27186727688161e-09
"Clostridiales:39" 1.05382859698553e-05 3.32658590944264e-10 5.91254413910299e-10 2.29884004264511e-09
"Firmicutes:24" 3.16116165594705e-05 1.60988097807583e-09 2.91332120495645e-09 7.77032359851725e-09
"Unclassified-Screened:14" 2.61082158120397e-10 3.59631951427135e-10 2.29087387152348e-05 2.31267239763618e-09
"Firmicutes:25" 2.59484924821246e-10 1.35109771593207e-05 6.04028058768903e-10 2.27217602127691e-09
"Anaerofilum:1" 2.10763424106682e-05 3.33066568518941e-10 5.71809058989147e-10 2.26773319348082e-09
"Lachnospiraceae:61" 2.59160606921743e-10 3.32243527439416e-10 5.63371229521353e-10 9.19997496798573e-05
"LachnospiraceaeIncertaeSedis:6" 2.59138071066452e-10 3.32243579223442e-10 5.63415760124551e-10 0.000275994726301497
"RuminococcaceaeIncertaeSedis:3" 2.59761458023195e-10 1.35108823472077e-05 7.63096435030495e-10 2.27655620175761e-09
"Clostridiales:41" 1.05825343962949e-05 7.03321493446745e-10 2.28120123714732e-05 2.27934425352116e-09
"Enterococcaceae:6" 1.05382983569192e-05 3.37266232251235e-10 5.63780966138621e-10 2.2696569353673e-09
"Ruminococcaceae:11" 2.59483290071671e-10 4.61625118757376e-10 2.29085790678075e-05 2.2732644460998e-09
"Clostridiales:43" 1.05382857436679e-05 3.33295811392712e-10 5.72105451817031e-10 2.37337621368821e-09
"Lachnospiraceae:63" 2.59483290071671e-10 4.61625118757376e-10 2.29085790678075e-05 2.2732644460998e-09
"Veillonellaceae:5" 2.6007855830138e-10 1.35109539639053e-05 6.43552988850428e-10 2.2662082036046e-09
"Enterococcaceae:8" 1.05383014002482e-05 3.32424628038501e-10 5.64035254904397e-10 2.27503504390588e-09
"Ruminococcaceae:12" 2.10763366070251e-05 3.3973063673811e-10 5.68959852755654e-10 2.28446407666755e-09
"Veillonellaceae:6" 1.05383026560968e-05 3.32365283872671e-10 5.63571312062617e-10 2.26633868545146e-09
"Lachnospiraceae:65" 2.59140979508589e-10 3.32263772537365e-10 2.29087722517315e-05 2.3812958517863e-09
"ErysipelotrichaceaeIncertaeSedis:3" 1.05383023938672e-05 3.32312325412955e-10 5.63771147718231e-10 2.26818604279018e-09
"Anaerostipes:4" 1.05382991035589e-05 3.33438967938527e-10 5.68676874274565e-10 2.26953799446e-09
"Lachnospiraceae:66" 1.05382998394366e-05 3.34536904717019e-10 5.64162655267365e-10 2.27376634200736e-09
"Clostridiales:45" 7.19546615128701e-10 6.03436358249181e-10 5.66201945705587e-10 9.1993872508231e-05
"Lachnospiraceae:67" 2.59138070831514e-10 3.322435788159e-10 5.63415758208141e-10 9.19997496974254e-05
"Lachnospiraceae:68" 1.05381599791004e-05 3.323150952936e-10 8.72260527377465e-10 2.27258654986616e-09
"Clostridiales:46" 1.05383024807985e-05 3.32361263068621e-10 5.63693202643483e-10 2.26740692156369e-09
"Anaerostipes:5" 6.54779353372695e-09 5.48382398795617e-10 2.28947486378886e-05 2.32709872869988e-09
"Coprobacillus:6" 1.51646271624749e-09 1.09308437900397e-09 2.29046067398543e-05 2.95254498130005e-09
"Anaerostipes:6" 1.05383025563149e-05 3.32310579116841e-10 5.63551748653117e-10 2.26766084784798e-09
"ErysipelotrichaceaeIncertaeSedis:4" 1.05383017047614e-05 3.33599160092037e-10 5.63633951499412e-10 2.26599055461735e-09
"Clostridia:3" 2.61082158120397e-10 3.59631951427135e-10 2.29087387152348e-05 2.31267239763618e-09
"Enterococcaceae:9" 1.05383023527757e-05 3.32431459752758e-10 5.63612267691908e-10 2.26837160661905e-09
"Ruminococcaceae:14" 2.59469519028698e-10 4.97787271035948e-10 2.29085188051322e-05 2.26915682643411e-09
"Erysipelotrichaceae:3" 2.59297993037316e-10 1.35109993192897e-05 5.676061280624e-10 2.26918254147211e-09
"Veillonellaceae:8" 2.59794752433995e-10 3.32369607771201e-10 2.29087718859637e-05 2.37633662527611e-09
"Clostridiales:50" 3.17021487718351e-05 3.40242444292432e-10 2.27179965966757e-05 2.34482484533926e-09
"Lachnospiraceae:70" 1.05382967584092e-05 3.38485747181473e-10 5.63981827620543e-10 2.27450136283167e-09
"Bacteroides:10" 1.05382859698553e-05 3.32658590944264e-10 5.91254413910299e-10 2.29884004264511e-09
"LachnospiraceaeIncertaeSedis:7" 1.05382998394366e-05 3.34536904717019e-10 5.64162655267365e-10 2.27376634200736e-09
"Ruminococcaceae:16" 2.10752722006417e-05 5.1259085194264e-10 5.65824822918375e-10 1.0412296049234e-08
"Lachnospiraceae:71" 2.59145354520876e-10 3.32248561774825e-10 5.91762731625926e-10 9.19996357609356e-05
"Clostridiales:52" 6.54779353372695e-09 5.48382398795617e-10 2.28947486378886e-05 2.32709872869988e-09
"RuminococcaceaeIncertaeSedis:4" 2.6089301224606e-10 1.35109950758522e-05 5.72395632723522e-10 2.26491844451798e-09
"Ruminococcaceae:17" 1.51646271624749e-09 1.09308437900397e-09 2.29046067398543e-05 2.95254498130005e-09
"Anaerostipes:7" 7.38334122894213e-10 8.95207294888719e-10 2.43222968886063e-05 8.63153962783263e-05
"Lachnospiraceae:72" 1.05382965265594e-05 3.32435955385694e-10 5.63604335953888e-10 2.31923591584851e-09
"Clostridiales:53" 1.05382964306973e-05 3.36266668374727e-10 5.6451207524948e-10 2.29034312628518e-09
"Parabacteroides:8" 1.05383017047614e-05 3.33599160092037e-10 5.63633951499412e-10 2.26599055461735e-09
"Clostridiales:54" 1.05383024807985e-05 3.32361263068621e-10 5.63693202643483e-10 2.26740692156369e-09
"Firmicutes:30" 6.85060266844899e-10 3.32559911750702e-10 5.63763344304582e-10 9.19960278319372e-05
"Lachnospiraceae:74" 1.05382967584092e-05 3.38485747181473e-10 5.63981827620543e-10 2.27450136283167e-09
"Clostridiales:56" 1.05271205169525e-05 1.35253313876531e-05 5.65905488546563e-10 2.31367558110097e-09
"Lachnospiraceae:75" 2.10769054833562e-05 8.58854694714472e-10 2.29066939993783e-05 2.27171885364338e-09
"Lachnospiraceae:76" 2.59138070831514e-10 3.322435788159e-10 5.63415758208141e-10 9.19997496974254e-05
"Lachnospiraceae:77" 3.2867954396294e-10 3.68780941335935e-10 2.28625478666284e-05 9.21846469675857e-05
"Clostridiales:57" 2.5929936925943e-10 4.00359129939081e-10 2.29086853307771e-05 2.26530214355894e-09
"Erysipelotrichaceae:4" 1.06127483802065e-05 3.59766775754951e-10 2.27469085455494e-05 2.3172894287434e-09
"Firmicutes:31" 2.10752747871676e-05 5.12184197802687e-10 5.65704830996931e-10 1.03929735128366e-08
"Firmicutes:32" 7.19546615128701e-10 6.03436358249181e-10 5.66201945705587e-10 9.1993872508231e-05
"Clostridiales:58" 7.27930943662348e-10 2.39212208753646e-05 5.56296545496203e-08 2.10553241247618e-05
"RuminococcaceaeIncertaeSedis:5" 1.05383023938672e-05 3.32312325412955e-10 5.63771147718231e-10 2.26818604279018e-09
"Unclassified-Screened:16" 3.16143811774374e-05 3.35062848949513e-10 5.75071649894008e-10 2.28891309496562e-09
"Veillonellaceae:9" 2.59326873978981e-10 1.35108924799767e-05 7.47284170129713e-10 2.27485437480605e-09
"Ruminococcaceae:19" 1.87554819815065e-05 1.64856755203462e-05 2.03165538813946e-09 2.32481093608388e-09
"Clostridiales:60" 1.0538254875029e-05 3.32564856795298e-10 6.64209910085149e-10 2.27795427633942e-09
"Clostridiales:61" 6.54779353372695e-09 5.48382398795617e-10 2.28947486378886e-05 2.32709872869988e-09
"Firmicutes:33" 1.05382967584092e-05 3.38485747181473e-10 5.63981827620543e-10 2.27450136283167e-09
"LachnospiraceaeIncertaeSedis:9" 2.59540673204232e-10 1.94099705544418e-09 2.29060373667137e-05 2.41211810650403e-09
"Anaerostipes:8" 2.1959086779613e-09 1.26963682879032e-09 2.29029991139381e-05 2.27522839522744e-09
"Firmicutes:34" 2.59302072224441e-10 7.59290035990982e-10 6.8724553669101e-05 2.26743206609762e-09
"RuminococcaceaeIncertaeSedis:6" 2.59540673204232e-10 1.94099705544418e-09 2.29060373667137e-05 2.41211810650403e-09
"Firmicutes:35" 1.05383005124246e-05 3.32597480957688e-10 5.6438087889653e-10 2.28022078032089e-09
"Clostridiales:62" 2.61864217757804e-10 3.18257433569264e-05 1.47630649060895e-05 2.93551210251257e-09
"Veillonellaceae:10" 2.11527488867763e-05 2.00679850676475e-05 3.45308118020496e-05 1.18329146420033e-08
"Bacilli:3" 1.05382953553564e-05 3.37174760212241e-10 5.64053627354307e-10 2.29538855319796e-09
"Clostridiales:63" 2.6089301224606e-10 1.35109950758522e-05 5.72395632723522e-10 2.26491844451798e-09
"ErysipelotrichaceaeIncertaeSedis:5" 2.59151375242004e-10 3.3228043030621e-10 5.63412687530889e-10 9.19997493426777e-05
"Clostridiales:65" 2.59240362369755e-10 6.61973350261002e-10 2.2908241018991e-05 2.26873969091244e-09
"RuminococcaceaeIncertaeSedis:7" 1.0538192850558e-05 4.6644883078616e-10 5.72897818689155e-10 2.27448245720876e-09
"Clostridiales:66" 1.02221801971084e-05 1.39160084939904e-05 1.05306245845585e-09 2.28013813597565e-09
"Erysipelotrichaceae:5" 6.85060266844899e-10 3.32559911750702e-10 5.63763344304582e-10 9.19960278319372e-05
"RuminococcaceaeIncertaeSedis:8" 2.59233525336013e-10 1.35107188838053e-05 1.04334842391497e-09 2.26879031703628e-09
"Lachnospiraceae:81" 1.05383023527757e-05 3.32431459752758e-10 5.63612267691908e-10 2.26837160661905e-09
"Coprobacillus:10" 1.04543850023802e-05 9.46234625613895e-10 2.30901839142076e-05 2.2776321286828e-09
"Lachnospiraceae:82" 2.59327971298048e-10 1.35108708482501e-05 7.84050878405478e-10 2.27448863188182e-09
"Coprobacillus:11" 2.61082158120397e-10 3.59631951427135e-10 2.29087387152348e-05 2.31267239763618e-09
"Erysipelotrichaceae:6" 4.14805677311312e-10 2.70213632480671e-05 7.44212477896148e-10 2.29257311673342e-09
"RuminococcaceaeIncertaeSedis:9" 5.48263445097999e-10 1.35106302867254e-05 5.64777247644055e-10 2.27069849770073e-09
"Unclassified-Screened:19" 2.59483290071671e-10 4.61625118757376e-10 2.29085790678075e-05 2.2732644460998e-09
"Clostridiales:67" 2.59149303725879e-10 3.32325489924182e-10 2.29086323234035e-05 2.9427428902401e-09
"Firmicutes:37" 2.60962905399112e-10 1.35109396421633e-05 6.6484383574576e-10 2.27050591354877e-09
"Firmicutes:38" 1.05383027435756e-05 3.32303480586321e-10 5.63521262711195e-10 2.26619681985144e-09
"Lachnospiraceae:84" 1.89877940016179e-05 3.36357287890058e-10 2.69623660009396e-05 0.000277949084472089
"Firmicutes:39" 1.05382857436679e-05 3.33295811392712e-10 5.72105451817031e-10 2.37337621368821e-09
"Clostridiales:68" 2.59138070831514e-10 3.322435788159e-10 5.63415758208141e-10 9.19997496974254e-05
"Anaerotruncus:1" 6.54779353372695e-09 5.48382398795617e-10 2.28947486378886e-05 2.32709872869988e-09
"Clostridiales:69" 1.0538298994475e-05 3.35944823020264e-10 5.65070177478009e-10 2.26791149164598e-09
"Lachnospiraceae:86" 2.59274929839536e-10 2.70216729430839e-05 5.63725867616421e-10 2.26639059930233e-09
"Clostridiales:70" 6.85060266844899e-10 3.32559911750702e-10 5.63763344304582e-10 9.19960278319372e-05
"Lachnospiraceae:88" 2.61069369401212e-10 3.59240042517783e-10 2.27320663796171e-05 9.27093045859385e-05
"Lachnospiraceae:89" 2.59138835368012e-10 3.32241321354207e-10 5.71532983549259e-10 9.19997171080536e-05
"Clostridia:4" 1.0538298994475e-05 3.35944823020264e-10 5.65070177478009e-10 2.26791149164598e-09
"Firmicutes:40" 1.05382963374973e-05 3.38278144139132e-10 5.66905234822149e-10 2.26784940997425e-09
"Lachnospiraceae:90" 2.5991146018559e-10 1.35100223632358e-05 2.22222552418694e-09 2.27136450776147e-09
"Firmicutes:41" 1.05382892756203e-05 3.42325341318716e-10 5.73951946441447e-10 2.2736424977407e-09
"Ruminococcaceae:23" 2.59138835368012e-10 3.32241321354207e-10 5.71532983549259e-10 9.19997171080536e-05
"Firmicutes:42" 2.59193267952113e-10 8.5853383006069e-10 2.29079081428096e-05 2.26752313160215e-09
"Anaerostipes:10" 2.59424409151193e-10 1.3510997182588e-05 5.67816728879053e-10 2.28178249842097e-09
"Erysipelotrichaceae:7" 2.6108218237949e-10 3.59632316265671e-10 4.58169774472842e-05 2.31267303252388e-09
